osm_id,osm_type,category,name,lat,lon,bbox_area_m2,tags,cross_track_nm,along_track_nm,within_preferred_corridor
294907334,way,river,Montello River,43.82089103437133,-89.35613765648716,0.0,"{""name"": ""Montello River"", ""waterway"": ""river""}",-9.319221211152135e-10,105.98030940225976,True
294907334,way,river,Montello River,43.81670573977326,-89.35244508056088,0.0,"{""name"": ""Montello River"", ""waterway"": ""river""}",4.4015690394479875e-11,105.68242599536786,True
301608722,way,river,Eau Claire River,46.25113432628844,-91.61301933405558,0.0,"{""name"": ""Eau Claire River"", ""source"": ""NHD"", ""waterway"": ""river""}",-6.360835042594884e-09,280.4900064814596,True
304267068,way,river,Chippewa River,45.786809191555896,-91.16341536857254,0.0,"{""name"": ""Chippewa River"", ""name:dak"": ""\u1e22a\u1e23a\u1e6du\u019ewa\u019e Wakpa"", ""name:lkt"": ""\u021ea\u021f\u00e1t\u021fu\u014bwa\u014b Wakp\u00e1"", ""name:mez"": ""Oc\u012bp\u012bw-S\u0113p\u0113w"", ""name:oj"": ""Anishinaabe-ziibi"", ""source"": ""NHD"", ""waterway"": ""river""}",-9.815685592719768e-08,246.89561510923917,True
304597458,way,river,Namekagon River,46.05613086300676,-91.42306948158145,0.0,"{""canoe"": ""yes"", ""intermittent"": ""no"", ""name"": ""Namekagon River"", ""source"": ""NHD"", ""tidal"": ""no"", ""waterway"": ""river""}",1.2910526542721965e-08,266.36575609367105,True
304602632,way,river,Namekagon River,46.06239350849001,-91.42914421437538,0.0,"{""canoe"": ""yes"", ""intermittent"": ""no"", ""name"": ""Namekagon River"", ""source"": ""NHD"", ""tidal"": ""no"", ""waterway"": ""river""}",-4.4646621546232236e-08,266.81901121567233,True
304602632,way,river,Namekagon River,46.06184982781886,-91.42861678065333,0.0,"{""canoe"": ""yes"", ""intermittent"": ""no"", ""name"": ""Namekagon River"", ""source"": ""NHD"", ""tidal"": ""no"", ""waterway"": ""river""}",-6.165693187362446e-08,266.77966175240147,True
304627942,way,river,Wisconsin River,44.37109046109072,-89.84706886999817,0.0,"{""alt_name:win"": ""N\u012f\u012fxetex\u0173n\u0173\u012fk"", ""boat"": ""yes"", ""name"": ""Wisconsin River"", ""name:mez"": ""W\u0113sk\u014dhs\u00e6h-S\u0113p\u0113w"", ""name:oj"": ""Wiishkoonsi-ziibi"", ""name:pot"": ""wishkosi-zibe"", ""name:win"": ""N\u012foxetex\u0173n\u0173n\u012fk"", ""waterway"": ""river""}",9.569044053609083e-09,145.21500195934567,True
307499479,way,river,Fourmile Creek,44.34267302124534,-89.82144104366002,0.0,"{""name"": ""Fourmile Creek"", ""waterway"": ""river""}",-1.1035998681526117e-08,143.184857305118,True
331010838,way,river,Westfield Creek,43.90052816570247,-89.42651830704769,0.0,"{""name"": ""Westfield Creek"", ""waterway"": ""river""}",7.869750790713578e-09,111.65000451261562,True
425637890,way,river,Montello River,43.87568719120851,-89.40454039599155,0.0,"{""name"": ""Montello River"", ""waterway"": ""river""}",-9.186137770608451e-09,109.8811431744684,True
456519174,way,river,Thornapple River,45.62503926434427,-91.0089237987372,0.0,"{""name"": ""Thornapple River"", ""waterway"": ""river""}",2.896252173254017e-08,235.22098568867946,True
479147569,way,river,Montello River,43.80521091969438,-89.34230670224609,0.0,"{""name"": ""Montello River"", ""waterway"": ""river""}",4.05607313716787e-08,104.86433922541494,True
479147569,way,river,Montello River,43.79846331163468,-89.33635758772736,0.0,"{""name"": ""Montello River"", ""waterway"": ""river""}",-2.109220378967592e-06,104.3841427925923,True
